id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,1.96943015232e-07,3.12935083148e-10,1.20887499844e-06,4.30454521622e-06,8.53805425584e-09,5.34412127231e-08,6.72367127633e-07,1.01394082683e-09,3.45563207103e-11,1.28401641009e-09,8.968611225e-08,3.38371492966e-08,3.97691022899e-09,3.06818648168e-09,6.75519240037e-08,6.91119991243e-09,3.43962955032e-09,6.58772642053e-08,0.00236955359341,6.29483527722e-09,1.21307356324e-08,2.95727777991e-07,2.83931554958e-08,2.10865704886e-07,0.000214088073139,1.65397121144e-05,2.14937080291e-08,2.78310522466e-05,3.09455127424e-05,4.0112555459e-07,5.27939005504e-05,9.26424204478e-08,2.5926169914e-09,6.32413310655e-10,1.98727884215e-08,1.9733911431e-08,1.63029644171e-06,1.25288544034e-06,7.46349331032e-09,7.57087922991e-07,1.10663556583e-05,7.92839274898e-09,3.95166338502e-07,0.995618688731,3.5390631648e-08,6.27870681012e-08,8.24427941204e-09,1.10792666225e-06,6.1530981321e-07,3.23219955368e-05,9.15258788771e-08,6.05384185854e-08,4.60383752355e-06,7.85950774545e-09,7.71680646288e-10,4.88284018462e-10,3.83245975599e-08,1.18432740707e-05,1.23654124126e-05,1.4130585053e-07,0.000150498715064,7.39318348894e-08,8.89257124231e-06,7.54037850113e-08,1.2686729316e-11,5.69459735101e-08,3.34416102112e-08,3.67111761562e-06,8.60570119307e-09,4.32159768617e-06,1.06402963004e-06,4.43321980075e-06,4.15620553421e-08,0.00070139609622,2.59854093732e-09,2.40137626197e-07,2.05231758735e-05,4.92895415042e-05,4.51665182605e-10,4.25310686431e-06,9.74529121881e-10,1.05413148984e-06,6.79446604167e-08,9.39994490052e-10,2.10291398579e-10,8.16196247418e-06,0.000235864267983,2.10562753332e-06,6.22643024918e-08,3.42795290857e-06,5.06757588145e-08,3.06476797619e-07,1.38195359034e-06,3.10397600419e-09,2.10157952269e-10,3.55733854423e-06,0.000368987057286,8.6330247491e-06,7.61659898675e-07
36,2.90229612147e-19,2.34846365166e-17,1.89769322067e-28,2.75343276684e-27,9.12256423141e-15,1.43559892015e-14,2.76776457278e-33,4.20009608181e-21,2.57996489128e-20,5.03883668059e-10,1.5158898591e-11,4.67851825856e-20,6.74508866692e-20,9.52988246744e-12,1.39430736293e-12,6.37924390012e-20,5.85791291379e-10,8.12121987743e-26,9.88878374157e-18,4.6250902608e-27,1.70768292894e-13,2.54750690802e-12,7.52340152572e-17,1.32248249985e-17,1.19240822511e-24,6.80155445393e-21,4.4436304179e-13,2.60763899249e-23,7.35238252648e-19,1.68686150193e-18,2.67845716327e-30,3.16834598378e-14,3.40023375388e-18,5.84588275908e-11,1.3437676518e-25,5.60166750128e-12,1.51439698359e-27,3.36795445071e-31,6.79763539668e-21,4.53870458536e-22,1.14130330315e-30,1.03143852164e-16,3.31981708835e-23,8.13890277464e-30,1.33966072868e-15,1.60795950171e-27,2.20278682751e-06,1.34647953886e-31,2.85726250101e-19,7.06553205307e-15,1.46348167339e-26,3.600404583e-08,2.10596478318e-22,1.12959895544e-11,1.65588941928e-09,3.22470741942e-14,2.39781748088e-07,1.99386267481e-30,1.41369071014e-31,2.49251603171e-22,6.08909520332e-25,1.19770197006e-19,1.0241100069e-19,1.25290866378e-21,2.17535377229e-05,7.69568284957e-16,2.7845573634e-14,1.06150893373e-32,1.42320243809e-19,2.07975513559e-24,2.57237220428e-20,6.41318916083e-23,1.3109732452e-15,2.28466493558e-31,0.999975602626,5.47720491835e-09,4.70562627065e-30,1.20744929358e-13,9.55239316919e-08,3.1760141419e-25,8.66427952893e-11,4.14733279824e-30,1.95400164868e-31,2.41092441105e-08,4.05729850036e-18,1.11549771756e-30,1.36011123221e-26,5.83631834857e-32,3.71462302419e-08,7.42644393665e-31,2.08362829083e-28,2.02471966373e-16,2.37394041823e-20,1.06861310329e-13,3.72919359831e-27,1.81200920004e-25,7.53865729015e-28,6.97613770486e-11,2.12368389003e-19
39,1.15168435096e-10,2.21506648591e-13,2.52293993851e-15,1.25502208269e-13,3.68440094784e-13,2.48459942365e-10,1.50875790823e-20,3.89572231393e-17,3.65504382658e-16,3.58725876769e-09,8.12002394272e-11,6.61779432221e-18,4.26768711529e-13,1.01187512723e-15,6.08802037955e-12,3.30256852673e-17,7.3161649277e-09,4.43973789877e-19,1.68722217255e-14,2.73652493009e-15,9.04405379839e-16,2.83202697561e-09,7.5744201645e-15,2.73078997689e-17,1.74048103967e-14,1.44861713252e-16,1.9519964005e-06,6.93573469383e-10,3.23086320281e-17,7.93984207593e-15,6.64536281486e-24,1.03732016605e-08,8.97555698091e-13,2.27902158547e-13,6.22181311066e-14,3.08717448555e-13,1.13321373862e-14,2.37532626134e-17,8.24376442571e-09,1.4947642899e-12,8.25436119106e-18,7.18924547236e-09,3.16272778449e-12,2.32174198639e-14,6.01728681637e-11,1.43727679752e-17,7.28383960923e-09,1.85454133329e-18,2.75697916647e-14,2.8189743184e-13,3.74145635825e-13,3.8990509972e-06,2.42117368523e-17,1.71281143667e-11,6.96126920081e-08,8.60221756691e-12,1.83315352107e-07,1.76070355004e-16,2.69973404082e-13,8.42224077582e-12,5.04906689503e-14,8.43957089925e-11,1.83545813348e-16,1.21959316555e-10,4.66301260545e-08,4.2728296644e-12,3.58030539121e-12,2.28368808643e-18,1.97115694117e-08,9.4847269114e-14,9.92414469374e-18,7.17714304443e-16,4.38142690651e-10,2.07925853859e-19,1.47804908496e-09,0.999993388176,1.36121742975e-10,3.99642349504e-10,2.65083976026e-07,5.92580975248e-18,1.65023032312e-14,4.12829055494e-18,7.8133469381e-16,5.04835088608e-08,2.42883332169e-10,1.70169312537e-14,3.92361761295e-17,1.99857594669e-17,4.16253752064e-09,5.10349807091e-16,1.15227567238e-12,7.3183369128e-16,2.02636507604e-14,1.24432921104e-15,8.27199800689e-14,2.34281991999e-15,2.8012692647e-13,7.07932621735e-08,1.36213144057e-15
41,2.44738648421e-09,3.67940896935e-10,1.44118207975e-08,5.34959141869e-09,6.29830598494e-10,9.26468561638e-10,2.88492589098e-12,9.66126348097e-09,4.39204315563e-10,3.98028400219e-10,0.999908803291,3.70276265361e-10,1.89579502853e-09,1.58624271679e-08,1.38327312991e-09,9.83584696612e-12,5.36845469646e-08,1.20601814476e-11,2.41532849821e-08,1.37446519009e-11,4.42289234933e-09,3.40466623452e-07,5.77607703212e-09,1.15730856129e-10,2.31307741953e-11,1.79923852708e-11,2.98921739816e-09,2.96038287484e-11,7.35624702586e-10,1.08713091809e-10,3.9117339864e-09,4.78356986668e-05,1.90519043137e-08,2.31579790546e-09,3.16612671152e-10,1.99351935433e-07,2.37035544408e-12,6.12956760861e-14,3.62769746353e-12,1.29966817324e-15,3.55213309771e-14,3.67789727979e-11,9.46429661058e-09,2.01821790455e-10,6.35413075357e-06,9.82037152686e-10,1.6734776494e-05,3.63045459971e-14,2.58274759153e-11,1.27376660385e-05,1.05396269036e-12,7.08170703965e-10,1.77779161057e-10,3.78544332477e-08,2.08446539284e-11,2.94740945789e-08,2.88299946495e-08,3.13351091592e-13,1.15215853928e-11,9.15674779346e-14,7.05291086054e-11,3.20015588082e-09,3.65546402085e-11,5.82999771508e-12,1.21597582328e-06,3.54116989596e-11,3.63064262517e-08,3.2296256461e-11,4.39152773615e-08,2.38972900321e-11,2.26505507159e-11,4.32664661501e-10,5.6624294126e-11,1.98751625744e-09,1.26836894308e-07,6.60206370612e-08,1.29921347247e-13,1.81522066423e-10,3.16006875755e-10,1.07080478582e-10,5.73236986689e-10,2.14597187397e-09,5.87957104446e-13,1.34596938316e-07,1.62807755076e-09,5.28059750836e-13,8.02626492847e-11,1.07691932622e-13,2.81969637095e-08,8.39269409839e-11,2.33372097115e-09,3.87500829791e-09,3.11123915954e-06,1.17420239369e-06,7.40089771038e-07,6.6091079284e-12,1.39707380711e-13,4.55845883564e-09,1.58132811455e-08
44,8.8757646324e-13,3.52904211916e-12,3.37666557823e-12,1.88460622481e-08,1.33884749601e-10,7.98721850852e-13,2.5612353613e-10,3.03494688476e-08,3.2431630394e-10,2.08198283945e-11,2.47549186501e-11,6.54220243254e-08,3.53324016936e-09,3.28477703936e-07,7.5690550737e-11,4.04311603838e-12,3.56406514244e-13,1.18624687868e-09,3.54387729041e-10,8.939434052e-11,4.34865065182e-10,2.3166572073e-11,2.2592466519e-09,2.66514952253e-09,3.17445559856e-10,3.40331365933e-09,6.04998898064e-12,2.38821003419e-13,2.52607341422e-06,1.8772982081e-10,3.80661057642e-08,1.76822371576e-11,2.10686021918e-11,5.00988923052e-09,1.59691881109e-11,2.92683816231e-10,5.78576538592e-11,9.8331010025e-13,1.77289413965e-11,3.03610228716e-09,2.20768451069e-15,3.41232159401e-13,6.0951428148e-13,2.62981605598e-10,1.34864278713e-12,4.94324579581e-09,3.00080761182e-07,2.28139659769e-11,3.1602676193e-07,3.96738923435e-10,1.43799874105e-09,1.61381771191e-12,0.999911255304,7.74333367041e-05,8.0184667316e-09,1.43322992418e-09,4.34867406199e-11,1.80195447836e-11,1.64830679227e-12,2.46961211264e-13,2.69274212267e-09,2.16094184182e-11,1.09790760722e-08,7.6318635062e-12,8.53850993813e-11,3.56762669792e-09,1.78384492708e-08,1.2092130212e-09,9.65863773139e-11,2.37786207241e-06,2.21741236391e-09,1.07319374066e-10,1.12778199009e-13,1.31253111951e-09,1.27870511887e-10,1.15923781094e-09,1.91253811502e-12,9.11672407588e-13,4.58379823393e-13,4.34711485581e-06,3.09028130201e-09,2.74485247455e-08,1.39030248248e-12,3.084055565e-08,5.90979381751e-13,4.9201640086e-10,2.63697246879e-07,1.52136958967e-12,1.86674837721e-11,1.02897279332e-11,1.48210160146e-11,3.47075339134e-10,1.83100473224e-07,2.15401199263e-07,8.62011615982e-11,1.21453047113e-12,5.6476375416e-08,1.75426514034e-13,1.00223046046e-07
46,1.58575216904e-10,1.19032930842e-08,2.66139735023e-11,2.93688137222e-09,1.73980100806e-08,6.93384746907e-08,2.0465664603e-13,1.27803001543e-10,1.79138814507e-11,7.34576605536e-08,0.00026850599169,3.83871417188e-10,1.63162201554e-07,1.96603729137e-07,1.06555454561e-06,6.80034388603e-10,1.67783574217e-05,2.33723066863e-12,2.90799424577e-06,1.87628772567e-12,1.08529967344e-07,4.3534247763e-07,5.3237964775e-07,3.4578318941e-09,8.58718655468e-11,9.3351420378e-07,2.22944675088e-08,6.8442642923e-08,2.76136146166e-08,1.07954479789e-08,4.32298267204e-13,4.60289384343e-06,2.65503880664e-08,8.50592870399e-07,7.06577800723e-12,1.53116498624e-05,6.34896938174e-10,3.87261974484e-15,1.1060567473e-10,5.39513943984e-10,1.19160264203e-15,3.47601576938e-06,3.15234955408e-11,3.59693980593e-10,6.40871672851e-07,9.42214697409e-10,0.977202288414,3.30018415985e-15,4.90422934442e-09,2.58743477483e-07,1.59753341218e-09,0.00256633400959,4.83744213411e-08,0.000457752710893,7.70111779986e-08,1.97127530232e-08,0.012163024629,2.27858698174e-12,6.40488756159e-12,1.99015825193e-10,1.86330727156e-06,3.34188138322e-10,4.83589451475e-06,3.29986066238e-10,1.5899485726e-05,8.39917337618e-06,4.75778471958e-05,2.4737504626e-14,1.24796841009e-09,1.37926896739e-09,5.07704666527e-10,5.17089904241e-09,2.02999487897e-08,3.11324498652e-13,0.00611442863867,0.000994948478846,5.37570228175e-13,3.41701289667e-06,1.04444395567e-05,4.63064489848e-10,2.17560496087e-06,1.379408629e-11,1.15577033114e-13,6.17137030238e-06,3.75078722041e-10,4.7304135087e-12,3.96995836573e-07,4.11684230795e-12,2.62273082309e-05,1.44302673419e-13,3.01007627138e-13,8.73106589244e-06,4.46768017285e-07,3.95414778312e-06,2.11925425488e-11,7.84369325833e-10,1.93964810922e-11,4.33765557638e-05,1.68798531308e-08
47,5.36569030741e-08,3.72313409035e-10,1.00317083825e-06,2.23037243929e-07,2.22074677269e-10,2.82745708975e-09,2.04113049551e-05,1.22630559792e-09,3.06922243335e-07,4.86195572138e-11,7.42562159008e-11,8.26420429944e-12,1.3992484285e-09,1.7678026319e-10,3.11117319334e-12,3.56028202972e-09,3.86787840969e-12,1.24329636296e-06,1.25574760351e-11,4.11020023071e-07,2.61034217439e-08,5.85195063108e-13,2.68158912086e-12,3.20843639531e-10,4.41372384505e-10,9.49385740017e-11,4.56585011973e-12,6.75980447039e-09,2.6305563213e-12,2.84517028117e-09,2.20992285726e-09,8.7364738288e-06,2.81079491616e-06,2.22957836866e-06,8.09779873134e-08,4.5705365973e-12,5.04781783176e-06,5.47006276907e-07,2.26698467586e-09,3.55394124572e-07,5.92773959647e-05,5.09518392162e-08,1.29611778488e-09,8.66856922169e-08,4.17102685607e-10,0.999429750764,1.30277668152e-10,4.46561145269e-07,1.31921490369e-10,4.07243085643e-12,5.63282344597e-08,1.12634907355e-07,8.59605406671e-08,1.01270384893e-11,9.93438034432e-10,6.63063095433e-09,5.92116180793e-15,1.47336487436e-08,0.000323698578368,1.17936728098e-07,3.60475007369e-07,2.27249731132e-10,8.70395816069e-11,1.07483817705e-10,1.90910672894e-13,2.07953196732e-07,5.88691572361e-12,6.31906497294e-09,2.5019139509e-07,1.11708811453e-05,6.28721799818e-11,8.09978069678e-10,2.05581653161e-10,3.39134965584e-12,3.88903250437e-12,1.74421143191e-12,1.00512699376e-07,1.57579743185e-11,7.29704094235e-11,1.60772761458e-05,3.03542753303e-10,3.33636268273e-07,7.06311253435e-05,1.73534698449e-10,4.30478015162e-05,1.86783046324e-07,6.88700013178e-10,8.31640863463e-08,3.88893755585e-13,3.92118439922e-08,2.0975543784e-07,5.85461932645e-11,1.65811750942e-09,5.79506944594e-12,7.05002660989e-08,2.18810106158e-10,9.19182327378e-11,6.77909330214e-13,2.02477312204e-11
51,1.26801793712e-07,8.47447337186e-09,2.71142545418e-05,4.81488814514e-08,1.26064592899e-08,1.1997556238e-08,4.83962042475e-07,1.72804018493e-05,1.82226408641e-09,1.01715441302e-10,4.15865925607e-06,1.15617634387e-08,2.71466495995e-09,1.44849530089e-09,2.48834457496e-11,3.22874400087e-09,2.42229889834e-10,4.70786624008e-09,5.32391163738e-08,3.34405442445e-08,3.89250527653e-11,4.40263317818e-08,2.64102127619e-09,1.83265957556e-09,3.68145032627e-08,7.91735235215e-09,7.56408765987e-09,3.7625149031e-09,3.74159776049e-09,1.02590784134e-09,8.32176638139e-05,1.40407101256e-07,2.82211969641e-07,6.08623279389e-10,2.15345971002e-09,2.35137725474e-08,4.13408704647e-09,3.83211086077e-09,5.88595054594e-10,5.99531296209e-11,1.25115040881e-07,2.27178451759e-11,2.3139161057e-06,1.0650297411e-06,3.2512057739e-07,8.25716384275e-08,6.57010356387e-11,1.3568557164e-08,5.6292793449e-10,7.83192205545e-07,1.6345758023e-08,8.07452628085e-12,5.26950492663e-10,3.18346461348e-09,3.40366634942e-10,3.08040616381e-09,6.44020651572e-10,4.04157454989e-08,9.88853358236e-07,1.93612030639e-09,2.59361110532e-08,5.39796443612e-07,1.27699578869e-09,3.39895760331e-09,2.33850817098e-09,4.28320475548e-09,1.98930357751e-09,3.96456632962e-06,4.14959366181e-05,5.41932678333e-06,3.69213350546e-07,6.82659880999e-07,8.98915739814e-10,0.999741291098,8.04640956445e-12,1.08598472569e-09,1.00184431834e-07,2.93115949785e-10,1.91619674946e-11,3.96575915221e-07,2.1929635033e-10,6.85090214141e-07,2.2941519435e-08,6.33503271838e-10,2.73140567698e-10,2.67126696388e-06,5.29795241403e-05,1.38143844526e-07,6.50814382336e-09,8.49672268218e-08,9.57526494756e-06,9.12101781218e-10,2.88119117101e-07,1.83225336135e-09,7.62335974018e-08,1.76106553898e-09,7.9076438458e-09,1.44135495202e-10,2.50493803999e-07
52,1.05064910872e-09,3.19466200526e-08,6.50852348804e-12,1.62994051764e-11,3.00946263731e-09,9.7226243649e-12,1.33054430459e-09,1.42351667854e-05,2.95385724263e-08,6.28876983807e-07,1.02800383377e-07,3.11066376058e-05,1.73509034637e-09,0.999640023998,9.60653256406e-07,4.01588965354e-10,4.42413385789e-10,6.57386604003e-06,3.78712742298e-09,3.58468279213e-08,4.89699982316e-08,1.20357494591e-11,1.51672644995e-09,2.76420609171e-10,1.2032167245e-10,4.24516897376e-11,7.13029330274e-08,2.29773602439e-13,6.21040850133e-09,1.55515830498e-10,4.99558973878e-09,1.21989983531e-10,2.45552219486e-10,5.22229976282e-07,8.65756665615e-12,2.62311421991e-08,8.80918922579e-12,4.4235040572e-11,5.04346170494e-11,3.75712521345e-12,4.46600998102e-13,4.28000459629e-09,1.64933577406e-11,1.89806098004e-11,2.83743969631e-09,1.76771258885e-08,7.17999598566e-07,4.40137391542e-08,1.95952730869e-05,2.24114156047e-06,5.23660383954e-11,3.08880414337e-12,0.00021465722223,1.60031847016e-06,8.02451226141e-10,6.68774638935e-09,1.68606225516e-10,6.7292422392e-11,6.59111687671e-11,7.62267471581e-12,5.98485817418e-10,8.88988681152e-12,3.96178523313e-08,2.65226339696e-10,2.91161681643e-09,3.38075584879e-09,9.37611890899e-09,4.45337732576e-10,8.71730192099e-11,1.90293277452e-10,3.44491297128e-09,1.16909731416e-08,9.26304378455e-13,5.4031998029e-10,8.90267270741e-07,1.38791422368e-08,7.25734889823e-13,2.95554657843e-11,2.57999601654e-09,5.70292466366e-08,4.42140375058e-05,2.82485323718e-09,2.34060745796e-11,1.41878905145e-05,3.77236785822e-11,5.53452203286e-11,6.42435671691e-07,2.3660228717e-12,2.09546393275e-08,2.17927769703e-10,3.35362521804e-12,1.87690255406e-07,4.03104077437e-06,5.05153918349e-07,5.83185732461e-10,5.96159481807e-08,8.56222330202e-12,7.63872212732e-11,1.79868084508e-06
53,2.17705781351e-07,5.65128861818e-09,8.18637528745e-12,4.27298483339e-10,1.8225152234e-08,2.43357349392e-07,2.02653556297e-06,1.69761124869e-08,1.05207836612e-08,9.3263473229e-07,5.94139322753e-12,1.06415398157e-05,8.20243719579e-12,9.20685720591e-10,4.33391499496e-10,3.16308873384e-10,4.07265084599e-08,9.36500198161e-10,2.5692176848e-07,1.65041636924e-10,5.59003251089e-09,1.01460465585e-13,1.04341658978e-11,1.21299103718e-10,1.72757848864e-08,4.79540838432e-10,4.94189494339e-10,8.96946055799e-12,2.67818497285e-09,1.05424291319e-08,7.05492267316e-11,2.28668656074e-12,2.03681063112e-11,8.85648197353e-09,3.13133949763e-12,1.79038880695e-07,1.45000589927e-09,1.53140453811e-09,4.00846711664e-09,1.91546005214e-09,4.32424800583e-11,1.169768595e-11,9.04545765735e-12,7.29105010119e-09,2.82823670001e-11,2.00607714653e-09,7.16328603383e-10,3.658380893e-08,2.36198523036e-07,1.03811889538e-07,1.67397491139e-09,4.26803280616e-09,1.46012970041e-10,3.81590474914e-08,3.69105140407e-10,1.64609405174e-10,1.69607980731e-09,6.88758226489e-11,4.52141492757e-10,1.61447876718e-06,1.62937382348e-08,4.93902424895e-09,1.91454265939e-10,3.89292810986e-07,1.38000725113e-12,3.08543466783e-09,2.31818309387e-11,5.34426955174e-12,2.86004355532e-11,0.00161496138156,1.04462523548e-09,0.998155909903,4.38937017791e-11,9.65067607235e-10,1.03058369732e-09,3.05014294892e-11,4.32614646079e-08,6.7366421168e-11,8.06649930217e-08,1.09379998877e-09,0.00021145426125,1.69191935352e-11,9.47032351042e-08,5.04272284801e-10,4.54572516788e-08,2.91274961228e-09,3.81891681775e-09,3.7464583979e-10,2.25415674545e-11,1.01856464566e-07,6.97081211513e-09,2.83002510356e-10,1.65191182483e-07,1.21906843564e-08,1.52232578438e-11,1.75546324809e-09,3.25803901584e-12,3.36902883084e-12,2.03235608807e-11
57,5.67396670226e-12,2.15797919548e-14,2.28495097463e-09,3.06814864689e-12,8.02841873743e-13,8.7980299213e-11,1.6012319359e-12,8.33631402451e-14,1.13146922867e-15,4.38867516436e-12,3.88059500972e-14,1.21949310128e-12,3.07110732322e-14,3.45920752675e-15,3.67312924161e-15,3.83158934298e-12,4.55008913275e-14,3.99794940521e-13,2.47897608627e-11,1.54047587274e-12,3.48377450556e-13,1.14327209253e-11,2.80541136266e-12,2.97711083308e-11,6.19753282542e-10,1.18977865322e-12,5.4822540784e-14,5.29514073362e-08,3.73858420958e-11,3.52578225035e-10,1.22621041134e-10,1.27865831192e-13,5.27025641497e-14,8.36636987384e-13,8.79292896291e-07,3.09184821934e-13,1.9440555539e-13,2.9079459755e-12,3.47065866544e-10,3.09286286018e-13,1.47547930567e-10,3.70473453744e-15,5.05742899157e-09,2.78290714897e-13,8.56925924884e-13,1.013685307e-13,4.18334883062e-15,4.82152430962e-11,3.21269262107e-11,5.41845918495e-12,1.88626344487e-12,3.084013779e-12,4.7928272872e-15,4.34313684194e-14,9.00314051584e-07,4.57929399599e-09,2.69001474255e-12,1.54432163874e-11,3.13494308116e-11,2.5551719313e-10,1.9341092887e-13,0.999986495382,1.81165758287e-12,2.53155656707e-12,4.58440933662e-13,1.40362170297e-13,4.79660709203e-11,6.42007797663e-10,5.8453730677e-07,6.02792419415e-07,2.69048212746e-08,9.36548564543e-11,3.7765036999e-10,3.1795301042e-09,1.28617508617e-14,2.22816309016e-12,6.43318881208e-08,1.15979732898e-13,6.3191912007e-14,2.01446070227e-13,2.39206008595e-13,1.70459494526e-11,4.57082663437e-11,1.36257445879e-14,2.08720857308e-13,8.16682605129e-12,3.64550638224e-11,3.42902630793e-11,1.28000365097e-12,1.64739240354e-11,7.48414528006e-07,4.58593080427e-15,1.35645623603e-14,5.11669991349e-13,2.14848933111e-14,9.53626444981e-14,9.626438042e-06,1.2553336998e-13,3.36436749233e-13
59,1.79260911518e-06,2.5515924837e-10,2.42619745144e-05,1.39201558493e-06,8.00996787645e-09,2.08759950656e-09,2.31169524927e-08,1.28908736833e-08,8.81405618628e-10,8.87404761665e-09,1.53938498366e-06,1.0744990923e-08,1.44378942739e-06,5.00848844137e-09,6.38468185174e-11,3.8831955186e-10,4.85446886704e-11,8.70959325946e-08,7.39241546446e-08,4.06093859209e-07,9.22453255973e-08,4.04475638442e-08,1.0154839958e-09,3.39389982926e-07,6.1756019888e-07,1.18804503862e-08,4.19321479068e-11,1.49267226992e-08,3.45441005213e-09,4.56654513829e-08,1.69565126822e-06,2.45195684827e-07,6.80341198295e-07,1.21092429364e-08,8.05474734387e-08,1.23436675186e-09,2.89670164904e-10,3.43898936363e-09,6.77324719229e-09,3.88292441428e-08,7.88769269483e-10,1.60219406733e-10,2.1883501525e-09,2.10840385744e-08,8.99923980065e-08,9.12594082702e-08,7.03688752531e-08,4.06959263026e-09,6.76330634688e-08,1.09354499333e-08,1.47743090567e-08,4.6490575995e-10,3.11596802821e-08,5.99762904417e-08,0.000371992518365,8.175694693e-05,5.7409107788e-09,2.2291111917e-09,1.6579055166e-07,2.25705359698e-09,1.36311840565e-07,0.000131682746271,1.63730543257e-08,5.26225364302e-10,5.2536705318e-08,0.000207090814282,6.39875179646e-10,5.89010021921e-07,0.999010248048,3.56223884037e-05,1.4211614993e-06,1.57183811168e-08,5.9940869099e-10,1.63275367675e-07,1.28864424904e-09,3.1642333115e-08,9.35177841502e-06,3.51267262604e-11,3.22589808627e-11,4.6793833291e-06,4.20838573324e-09,5.48642921434e-06,2.73314127979e-08,1.29268665533e-10,2.85287068473e-09,4.46111120701e-06,1.14457900816e-05,1.70395681345e-08,1.1379214756e-10,5.90701205322e-09,2.61298599769e-05,2.74429665139e-09,1.19213715516e-07,5.34380186625e-08,6.81699078389e-08,1.73473863746e-10,3.86385515073e-05,5.28185770673e-09,2.30367108214e-05
62,1.21101738167e-13,2.71095584042e-12,1.74201047975e-09,4.86914807626e-10,2.56715444398e-13,4.5123149921e-12,1.40313334759e-08,4.8994742791e-12,2.74412203521e-13,1.53673724714e-14,1.06141135344e-17,2.62468698535e-13,2.02711486473e-13,2.49060840817e-13,2.53402036643e-13,5.37138335531e-07,2.24214942497e-14,2.39488081744e-06,2.1832137487e-14,3.889907057e-10,1.14883591451e-14,7.06864879396e-11,8.66216575739e-12,2.29015790274e-10,1.80419325746e-10,1.11999956695e-09,4.03233552263e-14,6.5911908072e-07,8.93597334703e-10,5.12985176735e-10,8.01385441229e-10,5.83296772024e-12,2.88705966722e-11,6.7096570689e-13,1.18411358748e-09,7.20698763033e-15,2.83014610349e-07,1.70244089535e-07,7.67316021633e-05,1.09448121129e-06,5.94833836428e-07,2.2964966642e-10,6.35641999854e-10,5.36750398711e-10,1.52607057709e-08,3.22106449326e-09,9.77309275847e-16,4.51529367438e-08,8.34131022963e-14,1.26407088827e-14,3.40023911004e-09,1.89614286495e-12,6.44407236915e-12,1.10816496815e-16,3.72666058895e-15,2.61752822085e-15,1.34074747373e-16,0.99991587472,2.91095128505e-07,4.75895555069e-11,1.00962754637e-10,4.46965448284e-12,9.96015547802e-08,3.56205281327e-11,2.49861041206e-16,6.8520252447e-14,1.71303844726e-13,4.83537011901e-07,2.84956618653e-12,3.84283031143e-14,1.39403099143e-12,9.47075013649e-13,4.17920161943e-10,1.79085958124e-10,2.07167831389e-16,3.06545751805e-15,6.42213480254e-09,6.67145116061e-11,2.19089910961e-14,4.82728667222e-11,3.35582145198e-16,2.29855233996e-09,1.37898441692e-08,7.3251117975e-14,2.68767620498e-11,2.90333791603e-10,6.6555860155e-13,6.27580664855e-07,1.00102462126e-11,3.56061506698e-08,1.5627408854e-11,1.05187919465e-13,1.89357045887e-13,1.22868869229e-15,2.7442740746e-10,5.73856734871e-10,7.7919156311e-09,1.2607772514e-14,8.52080947902e-14
